mode,sg_bb,dino_bb,clip_bb,sg_m,sg_map,sg_time,dino_m,dino_map,dino_time,clip_map,clip_time,top_k,precision,recall,f3,total_time
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,40,0.03437418419011372,0.7389874808526928,0.22380253910482018,2301.1017804145813
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,40,0.32940566378066377,0.15173742004218516,0.1557457901092237,2301.1017804145813
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,40,0.22867704088997184,0.42477942265590274,0.3610013282237515,2301.1017804145813
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,50,0.028254043737356738,0.7593093389347686,0.19711423801336903,2301.1017804145813
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,50,0.33169033798092235,0.16701229588572022,0.17003793134792128,2301.1017804145813
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,50,0.19423108918704562,0.4500446957761702,0.3629259138913721,2301.1017804145813
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,60,0.024037591519270977,0.7739022322745585,0.17623289078738327,2301.1017804145813
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,60,0.32964350310555013,0.18026502890306365,0.18208830234993864,2301.1017804145813
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,60,0.16751255412871266,0.4755877418513495,0.3640082848645194,2301.1017804145813
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,70,0.020969006652056917,0.7871095046807662,0.15957934192952078,2301.1017804145813
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,70,0.32281921890789583,0.19178256675630626,0.19220017984430143,2301.1017804145813
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,70,0.14721908910682976,0.4963552577075543,0.3613030891367895,2301.1017804145813
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,80,0.018668311428513898,0.7983882999454285,0.14617296887776848,2301.1017804145813
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,80,0.3159112761707777,0.20009734451101907,0.1990035677867687,2301.1017804145813
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,80,0.13147574431807907,0.5154503591275459,0.3572372493554701,2301.1017804145813
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,90,0.016770666265772734,0.8054303988097676,0.13443916920887816,2301.1017804145813
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,90,0.3114315567559934,0.20898420371539161,0.20615879877275303,2301.1017804145813
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,90,0.11881488606724046,0.5314268737003172,0.3519461794456039,2301.1017804145813
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,100,0.015289815173563962,0.8140076192985141,0.12491509383867869,2301.1017804145813
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,100,0.30501698712701864,0.21967094311500823,0.21462595576365098,2301.1017804145813
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,100,0.10740137838071827,0.5454943313148527,0.3454079498055118,2301.1017804145813
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,110,0.014012632245216238,0.8186835530328893,0.11630926003850031,2301.1017804145813
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,110,0.2929627309915221,0.2267301923683226,0.21917209723155567,2301.1017804145813
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,110,0.09754967360065338,0.5561712996413865,0.3374259037471801,2301.1017804145813
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,120,0.012964213099245532,0.8245574177302835,0.10907366462968514,2301.1017804145813
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,120,0.279894378348087,0.2339095637725317,0.22366684836503523,2301.1017804145813
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,120,0.08955745856956897,0.5699418026773118,0.33097685015104517,2301.1017804145813
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,130,0.012062927685258394,0.8285965919399123,0.10265399752656013,2301.1017804145813
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,130,0.27187311085871896,0.2450706294384675,0.23162739329976292,2301.1017804145813
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,130,0.08217720937872129,0.5791304247514857,0.322285713412809,2301.1017804145813
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,140,0.01128958895901711,0.8342811212612825,0.09705393480645137,2301.1017804145813
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,140,0.264224718797288,0.25129840463945696,0.23565592701404775,2301.1017804145813
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,140,0.07636967008707356,0.5895291710268553,0.3149345060705979,2301.1017804145813
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,150,0.010627629179749708,0.8399614047383098,0.09219161832585367,2301.1017804145813
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,150,0.2598447991740549,0.2608548046788115,0.241871589891911,2301.1017804145813
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-base-patch32,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.13366946789995784,6.1021857261657715,150,0.0710662659020138,0.5971848383213214,0.306611178210967,2301.1017804145813
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,10,0.12499997634374016,0.6540783865596461,0.4195358519024405,2303.108154773712
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,10,0.2903138528138528,0.09642499124570363,0.10172856033567049,2303.108154773712
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,10,0.5347389713461141,0.35538204308794935,0.35642106897742487,2303.108154773712
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,20,0.06915882699340348,0.7289530650546932,0.33925585573365413,2303.108154773712
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,20,0.3681653911564626,0.14389160185689026,0.14993967579901119,2303.108154773712
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,20,0.4196028628658499,0.44477602660316085,0.4224579308399169,2303.108154773712
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,30,0.048484423724472814,0.7683782703985387,0.28271383474625084,2303.108154773712
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,30,0.3868667542774685,0.17000250460429986,0.17555644677265045,2303.108154773712
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,30,0.3368120576865827,0.4958935590685734,0.44623350417203556,2303.108154773712
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,40,0.037316783574670984,0.7950349079688032,0.24238339415264362,2303.108154773712
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,40,0.3983157467532467,0.19064715576843155,0.19593712877717417,2303.108154773712
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,40,0.27663899994724667,0.5323605377863161,0.45387724755609216,2303.108154773712
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,50,0.030461635336181302,0.8122277665171812,0.21216372408229503,2303.108154773712
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,50,0.39876156040928773,0.20543166024091347,0.2096378823885946,2303.108154773712
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,50,0.232020092705513,0.5557535347922811,0.44943495190816507,2303.108154773712
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,60,0.02586851318088265,0.8273171480528003,0.18941464721253423,2303.108154773712
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,60,0.4019781918117957,0.22093757162750668,0.22392614258551838,2303.108154773712
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,60,0.19945002514770965,0.579771031306674,0.4452991140905356,2303.108154773712
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,70,0.022441902518939513,0.8381216506389587,0.17066314500718152,2303.108154773712
intersection,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,70,0.39129769716214524,0.23330214641747776,0.23469158495913606,2303.108154773712
majority,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,70,0.1744278294815253,0.5951571831847806,0.43512193929576604,2303.108154773712
union,.\weights\CVPR2022_CVNet_R50.pyth,vit_large_patch14_dinov2.lvd142m,openai/clip-vit-large-patch14,400,0.1416491328798426,42.25373721122742,4000,0.46015706120882693,2252.745857477188,0.2821540321806316,8.10856008529663,80,0.01988770286047006,0.8467977364314023,0.1556628057068712,2303.108154773712
