mode,global_family,global_bb,global_m,global_map,local_family,local_bb,local_m,local_map,sem_family,sem_bb,sem_map,top_k,precision,recall,f3,total_time
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,40,0.03610388466333138,0.7205857588717834,0.22925546175787806,5930.094025611877
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,40,0.3405041833696818,0.25726443827690004,0.24945997723720753,5930.094025611877
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,40,0.16658510353864453,0.46561725930041437,0.35318029832721926,5930.094025611877
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,50,0.02972175235941018,0.7419870354636875,0.20277573985096306,5930.094025611877
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,50,0.31883907540916456,0.28060449220745726,0.26530345664809757,5930.094025611877
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,50,0.13975807812256513,0.4901643233050796,0.3478654163213115,5930.094025611877
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,60,0.02532058559878762,0.7572982873749202,0.18192569366207267,5930.094025611877
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,60,0.29816185415769986,0.29493070306370056,0.273389245452298,5930.094025611877
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,60,0.1195000679678277,0.5125658424526834,0.34074717534644783,5930.094025611877
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,70,0.022129812047694836,0.769904523912235,0.16518571930929848,5930.094025611877
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,70,0.28226808804895304,0.31276627949601116,0.28419025336277454,5930.094025611877
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,70,0.10473714585800535,0.529312278391967,0.3319242199824485,5930.094025611877
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,80,0.019623527999105706,0.7797005359809743,0.15110862426497113,5930.094025611877
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,80,0.2649457440683196,0.3244819402782303,0.28942169038294197,5930.094025611877
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,80,0.09327821045578734,0.5473509022437117,0.32395089564885704,5930.094025611877
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,90,0.017667428786050446,0.7876608525111677,0.1394016806974283,5930.094025611877
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,90,0.2500796598372254,0.3371383191176449,0.2946781227093958,5930.094025611877
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,90,0.08374537762917587,0.5604285523809015,0.3147556241926367,5930.094025611877
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,100,0.01608408969669178,0.7952841656635106,0.12945390949498478,5930.094025611877
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,100,0.23681238067762142,0.35095543859629036,0.30040243245078546,5930.094025611877
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-256,0.42965429911817243,100,0.07612310741871896,0.5731906579118191,0.30643766523763283,5930.094025611877
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,10,0.13135344929446727,0.6519284618382213,0.4263070040652045,6567.902421712875
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,10,0.37832019171304887,0.14509861398469115,0.15105484280534356,6567.902421712875
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,10,0.39666466965574104,0.3228097890459426,0.3146140381776696,6567.902421712875
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,20,0.07224083725206142,0.7193327331594854,0.3456103882829209,6567.902421712875
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,20,0.3931138801674515,0.1935304684492996,0.1971287122209121,6567.902421712875
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,20,0.28011398913506913,0.4016365430469709,0.3572093013899343,6567.902421712875
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,30,0.05056521169099476,0.755645893065321,0.2890334219058444,6567.902421712875
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,30,0.3728030717478769,0.23245271129748785,0.2310897009014378,6567.902421712875
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,30,0.21503682502379282,0.44936806161858683,0.36809246586798805,6567.902421712875
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,40,0.03888611154490474,0.774577543655203,0.2472508715041683,6567.902421712875
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,40,0.3501223341105885,0.26025674268965904,0.2532033558858327,6567.902421712875
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,40,0.1755081288933346,0.4827567252796435,0.36706822735115086,6567.902421712875
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,50,0.031873081187744866,0.7932188285093652,0.21765711888970463,6567.902421712875
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,50,0.32561273030726656,0.2867260334548102,0.27133316458155365,6567.902421712875
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,50,0.14738909634727088,0.508564904956473,0.3621848152731075,6567.902421712875
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,60,0.026986439470222424,0.8048542333600106,0.19409468594710563,6567.902421712875
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,60,0.30524766947667636,0.30384615629733563,0.2820637447880743,6567.902421712875
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,60,0.1256028313727285,0.5291819982125082,0.35355679494617903,6567.902421712875
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,70,0.023505257381249957,0.8171380027561989,0.17573413761431825,6567.902421712875
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,70,0.28757787889051883,0.319794870493758,0.29120680312718095,6567.902421712875
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,70,0.11054536127157794,0.5477689516948971,0.3454980157578931,6567.902421712875
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,80,0.02082886290502552,0.8274432233292764,0.16056203933693733,6567.902421712875
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,80,0.272889972134409,0.33159846417641015,0.296589334482439,6567.902421712875
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,80,0.09851180789988684,0.565954481760918,0.3372922805532767,6567.902421712875
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,90,0.018648248765762113,0.8322218772150732,0.147304463709226,6567.902421712875
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,90,0.26121116440747416,0.3446056083219471,0.30242458384888654,6567.902421712875
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,90,0.08823941827122696,0.5790174006268114,0.3273758863512838,6567.902421712875
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,100,0.016951344889254878,0.8388307242662906,0.1366259161323353,6567.902421712875
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,100,0.24569881847282563,0.35765838797375277,0.3075271460371759,6567.902421712875
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-large-patch16-384,0.5178618221401614,100,0.07986015033929887,0.5916156337906004,0.31796315083804605,6567.902421712875
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,10,0.1055241543370596,0.5290708187015005,0.34442131723907415,6150.4446523189545
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,10,0.3042884199134199,0.10784757813381762,0.112695882279467,6150.4446523189545
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,10,0.3550070217480932,0.2689621373289727,0.26241707687176535,6150.4446523189545
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,20,0.06134011690579474,0.6190055631942329,0.2945305217276529,6150.4446523189545
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,20,0.3380575525664811,0.15411511738622127,0.15793081306518003,6150.4446523189545
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,20,0.256479614799043,0.3498789594509132,0.3108002165681743,6150.4446523189545
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,30,0.044283509568514894,0.6654612657602774,0.253169792807002,6150.4446523189545
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,30,0.3250314733066356,0.19362279797487972,0.1925685255772562,6150.4446523189545
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,30,0.19720432440459795,0.3990111088671536,0.32560826875889903,6150.4446523189545
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,40,0.03476647012973211,0.6931469073245955,0.22078032452542876,6150.4446523189545
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,40,0.31115585160478687,0.22097872047738357,0.21497608855736167,6150.4446523189545
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,40,0.16183604261718226,0.4360371727362274,0.330010096189226,6150.4446523189545
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,50,0.028870163094480192,0.7206804009217588,0.19692147036618773,6150.4446523189545
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,50,0.29871861125654364,0.24476205181956234,0.23213974488367106,6150.4446523189545
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,50,0.1392786600006199,0.46718478886044773,0.33110441635959337,6150.4446523189545
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,60,0.024804315426014873,0.7422445607295683,0.17826211688681143,6150.4446523189545
intersection,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,60,0.2868512223767968,0.2635232171513445,0.24404923071003357,6150.4446523189545
majority,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,60,0.11906597580957042,0.4900244498625896,0.3259626914955809,6150.4446523189545
union,ConvNeXtV2,convnextv2_large,0,0.21998233000835404,DINOv2,vit_giant_patch14_reg4_dinov2.lvd142m_336,0,0.16813784279218064,SigLIP,google/siglip-so400m-patch14-224,0.2947986761698188,70,0.021745496776354623,0.758400285641381,0.16247239545072242,6150.4446523189545
