mode,sg_bb,depth,sg_m,dino_bb,dino_m,clip_bb,precision,recall,f3,top_k,sg_map
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.09086472970640692,0.41236107562859853,0.26906641842697543,130,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.01178414571109332,0.7219864763689964,0.09848892183261708,140,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03571428571428571,0.009699148254343058,0.010276500716107244,140,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.08539376905876218,0.42047251235204824,0.2659237253402747,140,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.01121287803581746,0.7259995778216987,0.09453296857536715,150,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03530844155844156,0.009699148254343058,0.01027454954228107,150,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.08044632423787952,0.42818838279113297,0.2624845462488723,150,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.10206057301481788,0.5804249910390094,0.36262415137281173,10,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.012175324675324676,0.003636873137684826,0.003838800937416017,10,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.4897427721088435,0.2517002030866383,0.25742757508180214,10,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.05787582036436917,0.6582965501044664,0.2960509173050236,20,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.024350649350649352,0.006598042109405746,0.006970239373001855,20,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.426077892616042,0.3261068957939183,0.32032381344738214,20,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.04098147128842579,0.6991938495042009,0.24761233663735263,30,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.02922077922077922,0.007425191150840502,0.007871959318076542,30,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.35449211119868584,0.36659427783616094,0.3460755117988991,30,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03178347716636574,0.725097267398165,0.2120390444014155,40,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.033685064935064936,0.008406947489739696,0.008935175328679051,40,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.30210619710854647,0.39582457055719095,0.3595049717719841,40,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.026040966679000552,0.7417974081982868,0.18535970757210277,50,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03835227272727273,0.00974131388092427,0.010360941798028222,50,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.2583082010305921,0.4131659784728683,0.360802010249933,50,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.02347806873074084,0.7550007391704298,0.17254688822701159,60,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03875811688311688,0.009903651543261933,0.010531622746741206,60,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.22809653445862557,0.4318611338766276,0.3637117341922216,60,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.021391214462598607,0.7645644596310659,0.1613094070803465,70,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03848755411255411,0.010309495699106089,0.010932180237896457,70,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.20093832364089909,0.44417951680831264,0.3607844355840582,70,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.019622715311036244,0.7719340814308346,0.1512072113040637,80,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03848755411255411,0.010309495699106089,0.010932180237896457,80,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.18105701444671216,0.45878225184171995,0.36025367106331624,80,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.01814993308961439,0.7802871678444635,0.14255064595791384,90,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03848755411255411,0.010309495699106089,0.010932180237896457,90,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.16464812144322946,0.4682320755569658,0.35627755405885564,90,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.016847900326939922,0.7861925516922175,0.1345167128701304,100,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03848755411255411,0.010444777084387475,0.011074489227608043,100,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.1503218007725851,0.4767923982609573,0.3515494257542759,100,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.015784040678707964,0.7931782764228811,0.1277790313384373,110,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.039299242424242424,0.010647699162309553,0.011293864446983262,110,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.13925187934835415,0.48600482634513853,0.34810841946153026,110,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.01484030418037252,0.7982848197289087,0.1215844511783405,120,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03848755411255411,0.010721489008826673,0.011365476252933632,120,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.12910832302673023,0.49366484455352383,0.3433189257506617,120,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.014002172023038467,0.8040335848526738,0.1159912122239737,130,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03808170995670995,0.010721489008826673,0.01135970322084481,130,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.12045783285141186,0.5023151521283444,0.3391506591625401,130,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.013272601448391558,0.8100520252866987,0.11102673876316631,140,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03848755411255411,0.010883826671164335,0.011532402861629557,140,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.11236108456007196,0.508573204591754,0.33298609770948717,140,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.012589599023558308,0.8131850777501083,0.10623635315178405,150,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.03848755411255411,0.011064201851539515,0.011722284892771459,150,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_base_patch14_dinov2.lvd142m,1000,openai/clip-vit-large-patch14,0.10480631494533836,0.5143438272347507,0.32763771472812986,150,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.08950681846158416,0.5266273571438536,0.32443829436312616,10,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.011363636363636364,0.003041283662225221,0.003247929174017873,10,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.3741322665429809,0.17094288764456833,0.17548619422414288,10,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.05139571311934139,0.5925138820759285,0.26447211656164676,20,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.020292207792207792,0.0057440417627105935,0.006094688416517893,20,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.31724910866550476,0.2321593757231649,0.2274010232323264,20,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03635177069799201,0.6267718986964356,0.22035388536024975,30,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.024485930735930733,0.006916158336612883,0.007313142777991565,30,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.25839090854608426,0.26659535741611756,0.2505084841988067,30,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.028415687392010235,0.6522727524470268,0.18973659616783725,40,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.029356060606060604,0.007632944706808344,0.008093966093168677,40,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.22009908673153514,0.2951985273342225,0.2650728220586758,40,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.0235103809365283,0.6733782611635457,0.16737720798791583,50,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.035037878787878785,0.008657657277787148,0.009205723392982321,50,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.1909112570910661,0.31759910125313107,0.27365686499927466,50,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.021268347694221198,0.6859970474866149,0.15623091218154309,60,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.035443722943722944,0.008798209366391184,0.009353651958209225,60,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.1696212308530443,0.33607554048849886,0.278754268851369,60,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.01947087917416413,0.6988094176137291,0.14679608473568206,70,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.036255411255411256,0.008914164839489515,0.009480478256910525,70,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.1520324695884239,0.35279911047911433,0.2817967888864956,70,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.017959362260476026,0.7084631499744419,0.13834040297738717,80,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.035849567099567096,0.009076502501827177,0.009627847813068696,80,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.1368951977853062,0.36596606154116657,0.28157300872470953,80,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.016673240107838286,0.7172880349559828,0.13087308599728364,90,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.035443722943722944,0.009150292348344297,0.009702094970680392,90,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.1265144283988842,0.37972372409442695,0.28245209204084365,90,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.015536550454427592,0.7237307084441108,0.12390572224435005,100,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.035443722943722944,0.009150292348344297,0.009702094970680392,100,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.11596580873579548,0.3900936885932588,0.2809235353021052,100,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.014554712977460792,0.7291873112484027,0.11767234871428332,110,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03422619047619047,0.009150292348344297,0.009694886886841437,110,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.10719998595811028,0.3997105643221476,0.278508769311436,110,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.013692810858928475,0.7342266306951897,0.11205888743388413,120,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.034767316017316016,0.009536810592005398,0.010103915425943027,120,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.09985357662934487,0.41018784407702474,0.2761480957013218,120,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.012948355537144053,0.7404364855048822,0.10710958278782971,130,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.03463203463203463,0.009536810592005398,0.01010031751676001,130,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.09339943618618078,0.4204841337361391,0.27417706266115843,130,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.012261089852625268,0.7462121222058435,0.10242792975939465,140,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.035037878787878785,0.009699148254343058,0.010273017157544759,140,0.002823332290733735
majority,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.08730564495256149,0.4275510049060947,0.2701432665185173,140,0.002823332290733735
union,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.011667976332767142,0.7512591134541334,0.09834122361268026,150,0.002823332290733735
intersection,.\weights\CVPR2022_CVNet_R50.pyth,50,50,vit_large_patch14_dinov2.lvd142m,1000,openai/clip-vit-base-patch32,0.035037878787878785,0.009699148254343058,0.010273017157544759,150,0.002823332290733735
